3.630, -0.6370, 16.07
3.640, -0.6360, 16.12
3.650, -0.6350, 16.28
3.660, -0.6340, 16.22
3.670, -0.6330, 15.92
3.680, -0.6320, 16.08
3.690, -0.6310, 16.23
3.700, -0.6300, 16.07
3.710, -0.6290, 16.18
3.720, -0.6280, 16.13
3.730, -0.6270, 16.17
3.740, -0.6260, 16.17
3.750, -0.6250, 16.35
3.760, -0.6240, 16.21
3.770, -0.6230, 16.08
3.780, -0.6220, 16.28
3.790, -0.6210, 16.36
3.800, -0.6200, 16.20
3.810, -0.6190, 16.21
3.820, -0.6180, 16.31
3.830, -0.6170, 16.32
3.840, -0.6160, 16.33
3.850, -0.6150, 16.29
3.860, -0.6140, 16.28
3.870, -0.6130, 16.29
3.880, -0.6120, 16.27
3.890, -0.6110, 16.19
3.900, -0.6100, 16.24
3.910, -0.6090, 16.41
3.920, -0.6080, 16.41
3.930, -0.6070, 16.31
3.940, -0.6060, 16.59
3.950, -0.6050, 16.37
3.960, -0.6040, 16.54
3.970, -0.6030, 16.27
3.980, -0.6020, 16.31
3.990, -0.6010, 16.51
4.000, -0.6000, 16.39
4.010, -0.5990, 16.60
4.020, -0.5980, 16.44
4.030, -0.5970, 16.54
4.040, -0.5960, 16.32
4.050, -0.5950, 16.34
4.060, -0.5940, 16.60
4.070, -0.5930, 16.56
4.080, -0.5920, 16.58
4.090, -0.5910, 16.60
4.100, -0.5900, 16.56
4.110, -0.5890, 16.37
4.120, -0.5880, 16.38
4.130, -0.5870, 16.57
4.140, -0.5860, 16.37
4.150, -0.5850, 16.65
4.160, -0.5840, 16.41
4.170, -0.5830, 16.61
4.180, -0.5820, 16.58
4.190, -0.5810, 16.56
4.200, -0.5800, 16.60
4.210, -0.5790, 16.75
4.220, -0.5780, 16.54
4.230, -0.5770, 16.53
4.240, -0.5760, 16.57
4.250, -0.5750, 16.74
4.260, -0.5740, 16.87
4.270, -0.5730, 16.75
4.280, -0.5720, 16.68
4.290, -0.5710, 16.55
4.300, -0.5700, 16.69
4.310, -0.5690, 16.73
4.320, -0.5680, 16.76
4.330, -0.5670, 16.61
4.340, -0.5660, 16.63
4.350, -0.5650, 16.87
4.360, -0.5640, 16.71
4.370, -0.5630, 16.79
4.380, -0.5620, 16.82
4.390, -0.5610, 16.59
4.400, -0.5600, 16.46
4.410, -0.5590, 16.78
4.420, -0.5580, 16.70
4.430, -0.5570, 16.72
4.440, -0.5560, 16.70
4.450, -0.5550, 16.93
4.460, -0.5540, 16.84
4.470, -0.5530, 16.74
4.480, -0.5520, 16.69
4.490, -0.5510, 16.84
4.500, -0.5500, 16.86
4.510, -0.5490, 16.67
4.520, -0.5480, 16.65
4.530, -0.5470, 16.67
4.540, -0.5460, 16.78
4.550, -0.5450, 16.91
4.560, -0.5440, 16.86
4.570, -0.5430, 16.96
4.580, -0.5420, 16.65
4.590, -0.5410, 16.84
4.600, -0.5400, 16.77
4.610, -0.5390, 17.01
4.620, -0.5380, 17.05
4.630, -0.5370, 16.79
4.640, -0.5360, 16.87
4.650, -0.5350, 16.86
4.660, -0.5340, 16.97
4.670, -0.5330, 16.96
4.680, -0.5320, 16.94
4.690, -0.5310, 16.81
4.700, -0.5300, 16.96
4.710, -0.5290, 16.86
4.720, -0.5280, 16.91
4.730, -0.5270, 16.99
4.740, -0.5260, 16.95
4.750, -0.5250, 16.94
4.760, -0.5240, 17.18
4.770, -0.5230, 16.95
4.780, -0.5220, 17.01
4.790, -0.5210, 17.14
4.800, -0.5200, 17.03
4.810, -0.5190, 16.87
4.820, -0.5180, 16.95
4.830, -0.5170, 17.06
4.840, -0.5160, 17.16
4.850, -0.5150, 17.10
4.860, -0.5140, 17.13
4.870, -0.5130, 17.03
4.880, -0.5120, 17.21
4.890, -0.5110, 17.26
4.900, -0.5100, 17.00
4.910, -0.5090, 17.01
4.920, -0.5080, 17.07
4.930, -0.5070, 17.07
4.940, -0.5060, 17.14
4.950, -0.5050, 17.13
4.960, -0.5040, 17.09
4.970, -0.5030, 17.06
4.980, -0.5020, 17.00
4.990, -0.5010, 17.19
5.000, -0.5000, 17.01
5.010, -0.4990, 17.07
5.020, -0.4980, 16.96
5.030, -0.4970, 17.10
5.040, -0.4960, 17.16
5.050, -0.4950, 17.21
5.060, -0.4940, 17.19
5.070, -0.4930, 17.18
5.080, -0.4920, 17.07
5.090, -0.4910, 17.10
5.100, -0.4900, 16.93
5.110, -0.4890, 17.31
5.120, -0.4880, 17.29
5.130, -0.4870, 17.35
5.140, -0.4860, 17.32
5.150, -0.4850, 17.30
5.160, -0.4840, 17.28
5.170, -0.4830, 17.17
5.180, -0.4820, 17.30
5.190, -0.4810, 17.23
5.200, -0.4800, 17.20
5.210, -0.4790, 16.97
5.220, -0.4780, 17.08
5.230, -0.4770, 17.21
5.240, -0.4760, 17.36
5.250, -0.4750, 17.25
5.260, -0.4740, 17.31
5.270, -0.4730, 17.29
5.280, -0.4720, 17.45
5.290, -0.4710, 17.30
5.300, -0.4700, 17.33
5.310, -0.4690, 17.44
5.320, -0.4680, 17.28
5.330, -0.4670, 17.33
5.340, -0.4660, 17.45
5.350, -0.4650, 17.25
5.360, -0.4640, 17.19
5.370, -0.4630, 17.31
5.380, -0.4620, 17.49
5.390, -0.4610, 17.47
5.400, -0.4600, 17.51
5.410, -0.4590, 17.31
5.420, -0.4580, 17.46
5.430, -0.4570, 17.51
5.440, -0.4560, 17.39
5.450, -0.4550, 17.46
5.460, -0.4540, 17.54
5.470, -0.4530, 17.41
5.480, -0.4520, 17.57
5.490, -0.4510, 17.39
5.500, -0.4500, 17.41
5.510, -0.4490, 17.36
5.520, -0.4480, 17.56
5.530, -0.4470, 17.40
5.540, -0.4460, 17.34
5.550, -0.4450, 17.53
5.560, -0.4440, 17.40
